equipment_id,sensor_type,timestamp,value,unit,sensor_id,data_source,quality_flag
EQ-0008,pressure,2026-05-25T15:24:06.121342,104.77,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T15:24:06.630675,47.63,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0028,temperature,2026-05-25T15:24:06.955771,56.95,celsius,EQ-0028-temperature-001,SCADA_v2.3,GOOD
EQ-0014,power_consumption,2026-05-25T15:24:07.280537,23.12,kw,EQ-0014-power_consumption-001,SCADA_v2.3,GOOD
EQ-0043,power_consumption,2026-05-25T15:24:07.590356,51.47,kw,EQ-0043-power_consumption-001,SCADA_v2.3,GOOD
EQ-0071,temperature,2026-05-25T15:24:07.841392,65.43,celsius,EQ-0071-temperature-001,SCADA_v2.3,GOOD
EQ-0077,pressure,2026-05-25T15:24:08.139449,119.73,psi,EQ-0077-pressure-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T15:24:09.795965,54.72,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T15:24:09.795965,54.72,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0078,temperature,2026-05-25T15:24:10.445124,68.47,celsius,EQ-0078-temperature-001,SCADA_v2.3,GOOD
EQ-0073,power_consumption,2026-05-25T15:24:11.257822,22.71,kw,EQ-0073-power_consumption-001,SCADA_v2.3,GOOD
EQ-0024,vibration,2026-05-25T15:24:11.312336,0.0335,mm_per_sec,EQ-0024-vibration-001,SCADA_v2.3,GOOD
EQ-0015,pressure,2026-05-25T15:24:11.760639,99.32,psi,EQ-0015-pressure-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T15:24:12.004047,135.81,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0060,pressure,2026-05-25T15:24:13.197998,103.91,psi,EQ-0060-pressure-001,SCADA_v2.3,GOOD
EQ-0023,temperature,2026-05-25T15:24:13.268942,67.76,celsius,EQ-0023-temperature-001,SCADA_v2.3,GOOD
EQ-0038,temperature,2026-05-25T15:24:13.420538,43.72,celsius,EQ-0038-temperature-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T15:24:13.676032,111.01,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0069,vibration,2026-05-25T15:24:15.092640,0.0727,mm_per_sec,EQ-0069-vibration-001,SCADA_v2.3,GOOD
EQ-0004,vibration,2026-05-25T15:24:15.341227,0.012,mm_per_sec,EQ-0004-vibration-001,SCADA_v2.3,GOOD
EQ-0056,vibration,2026-05-25T15:24:16.363674,0.0131,mm_per_sec,EQ-0056-vibration-001,SCADA_v2.3,GOOD
EQ-0066,power_consumption,2026-05-25T15:24:16.479560,41.14,kw,EQ-0066-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,power_consumption,2026-05-25T15:24:16.479560,41.14,kw,EQ-0066-power_consumption-001,SCADA_v2.3,GOOD
EQ-0094,temperature,2026-05-25T15:24:16.675913,80.85,celsius,EQ-0094-temperature-001,SCADA_v2.3,GOOD
EQ-0062,pressure,2026-05-25T15:24:16.868247,106.16,psi,EQ-0062-pressure-001,SCADA_v2.3,GOOD
EQ-0097,vibration,2026-05-25T15:24:17.201347,0.0277,mm_per_sec,EQ-0097-vibration-001,SCADA_v2.3,GOOD
EQ-0024,power_consumption,2026-05-25T15:24:17.518539,64.15,kw,EQ-0024-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T15:24:17.655815,46.79,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0050,vibration,2026-05-25T15:24:18.778085,0.012,mm_per_sec,EQ-0050-vibration-001,SCADA_v2.3,GOOD
EQ-0077,vibration,2026-05-25T15:24:20.447114,0.0449,mm_per_sec,EQ-0077-vibration-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T15:24:20.662684,0.0109,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0057,temperature,2026-05-25T15:24:21.128744,65.22,celsius,EQ-0057-temperature-001,SCADA_v2.3,GOOD
EQ-0013,pressure,2026-05-25T15:24:21.484498,89.84,psi,EQ-0013-pressure-001,SCADA_v2.3,GOOD
EQ-0044,temperature,2026-05-25T15:24:21.555332,65.63,celsius,EQ-0044-temperature-001,SCADA_v2.3,GOOD
EQ-0041,vibration,2026-05-25T15:24:21.657402,N/A,mm_per_sec,EQ-0041-vibration-001,SCADA_v2.3,INVALID
EQ-0027,pressure,2026-05-25T15:24:22.404889,,psi,EQ-0027-pressure-001,SCADA_v2.3,MISSING
EQ-0035,temperature,2026-05-25T15:24:22.485997,48.84,celsius,EQ-0035-temperature-001,SCADA_v2.3,GOOD
EQ-0057,pressure,2026-05-25T15:24:22.608004,132.4,psi,EQ-0057-pressure-001,SCADA_v2.3,GOOD
EQ-0061,pressure,2026-05-25T15:24:22.854709,,psi,EQ-0061-pressure-001,SCADA_v2.3,MISSING
EQ-0096,power_consumption,2026-05-25T15:24:23.248600,257.35,kw,EQ-0096-power_consumption-001,SCADA_v2.3,GOOD
EQ-0003,power_consumption,2026-05-25T15:24:23.660812,32.26,kw,EQ-0003-power_consumption-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T15:24:23.710073,104.22,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T15:24:24.174093,91.55,psi,EQ-0070-pressure-001,SCADA_v2.3,GOOD
EQ-0022,power_consumption,2026-05-25T15:24:24.291188,53.94,kw,EQ-0022-power_consumption-001,SCADA_v2.3,GOOD
EQ-0072,power_consumption,2026-05-25T15:24:25.918564,27.78,kw,EQ-0072-power_consumption-001,SCADA_v2.3,GOOD
EQ-0072,power_consumption,2026-05-25T15:24:25.918564,27.78,kw,EQ-0072-power_consumption-001,SCADA_v2.3,GOOD
EQ-0021,temperature,2026-05-25T15:24:25.938013,58.89,celsius,EQ-0021-temperature-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T15:24:25.998411,69.96,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0049,power_consumption,2026-05-25T15:24:26.224386,,kw,EQ-0049-power_consumption-001,SCADA_v2.3,MISSING
EQ-0019,power_consumption,2026-05-25T15:24:26.699605,120.18,kw,EQ-0019-power_consumption-001,SCADA_v2.3,GOOD
EQ-0075,power_consumption,2026-05-25T15:24:27.201135,95.12,kw,EQ-0075-power_consumption-001,SCADA_v2.3,GOOD
EQ-0012,vibration,2026-05-25T15:24:27.299922,0.0561,mm_per_sec,EQ-0012-vibration-001,SCADA_v2.3,GOOD
EQ-0001,power_consumption,2026-05-25T15:24:27.402366,54.86,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0044,power_consumption,2026-05-25T15:24:27.652032,169.9,kw,EQ-0044-power_consumption-001,SCADA_v2.3,GOOD
EQ-0070,vibration,2026-05-25T15:24:28.133918,0.0619,mm_per_sec,EQ-0070-vibration-001,SCADA_v2.3,GOOD
EQ-0073,temperature,2026-05-25T15:24:28.560284,64.28,celsius,EQ-0073-temperature-001,SCADA_v2.3,GOOD
EQ-0074,temperature,2026-05-25T15:24:28.677398,51.56,celsius,EQ-0074-temperature-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T15:24:29.285552,54.06,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0062,pressure,2026-05-25T15:24:29.580366,106.09,psi,EQ-0062-pressure-001,SCADA_v2.3,GOOD
EQ-0001,temperature,2026-05-25T15:24:30.683955,63.19,celsius,EQ-0001-temperature-001,SCADA_v2.3,GOOD
EQ-0071,vibration,2026-05-25T15:24:30.701758,0.0284,mm_per_sec,EQ-0071-vibration-001,SCADA_v2.3,GOOD
EQ-0083,vibration,2026-05-25T15:24:30.751740,0.0111,mm_per_sec,EQ-0083-vibration-001,SCADA_v2.3,GOOD
EQ-0014,temperature,2026-05-25T15:24:32.121363,,celsius,EQ-0014-temperature-001,SCADA_v2.3,MISSING
EQ-0038,pressure,2026-05-25T15:24:32.524796,108.65,psi,EQ-0038-pressure-001,SCADA_v2.3,GOOD
EQ-0024,vibration,2026-05-25T15:24:32.764209,0.0917,mm_per_sec,EQ-0024-vibration-001,SCADA_v2.3,GOOD
EQ-0012,pressure,2026-05-25T15:24:33.225746,126.32,psi,EQ-0012-pressure-001,SCADA_v2.3,GOOD
EQ-0072,pressure,2026-05-25T15:24:33.344351,101.51,psi,EQ-0072-pressure-001,SCADA_v2.3,GOOD
EQ-0046,temperature,2026-05-25T15:24:33.397056,53.66,celsius,EQ-0046-temperature-001,SCADA_v2.3,GOOD
EQ-0063,vibration,2026-05-25T15:24:33.533431,0.0041,mm_per_sec,EQ-0063-vibration-001,SCADA_v2.3,GOOD
EQ-0033,temperature,2026-05-25T15:24:33.686727,61.62,celsius,EQ-0033-temperature-001,SCADA_v2.3,GOOD
EQ-0088,vibration,2026-05-25T15:24:34.766236,0.0231,mm_per_sec,EQ-0088-vibration-001,SCADA_v2.3,GOOD
EQ-0055,pressure,2026-05-25T15:24:35.893074,115.04,psi,EQ-0055-pressure-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T15:24:35.973453,N/A,psi,EQ-0040-pressure-001,SCADA_v2.3,INVALID
EQ-0019,vibration,2026-05-25T15:24:36.144123,,mm_per_sec,EQ-0019-vibration-001,SCADA_v2.3,MISSING
EQ-0045,temperature,2026-05-25T15:24:36.255223,57.06,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0044,temperature,2026-05-25T15:24:36.274596,62.92,celsius,EQ-0044-temperature-001,SCADA_v2.3,GOOD
EQ-0030,power_consumption,2026-05-25T15:24:36.335639,48.59,kw,EQ-0030-power_consumption-001,SCADA_v2.3,GOOD
EQ-0022,pressure,2026-05-25T15:24:36.521620,73.45,psi,EQ-0022-pressure-001,SCADA_v2.3,GOOD
EQ-0063,pressure,2026-05-25T15:24:36.805987,96.95,psi,EQ-0063-pressure-001,SCADA_v2.3,GOOD
EQ-0058,vibration,2026-05-25T15:24:39.328854,0.0078,mm_per_sec,EQ-0058-vibration-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T15:24:39.539595,0.0203,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0099,vibration,2026-05-25T15:24:39.991132,0.0797,mm_per_sec,EQ-0099-vibration-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T15:24:40.014195,110.33,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0097,pressure,2026-05-25T15:24:40.141840,95.16,psi,EQ-0097-pressure-001,SCADA_v2.3,GOOD
EQ-0046,vibration,2026-05-25T15:24:40.192502,0.009,mm_per_sec,EQ-0046-vibration-001,SCADA_v2.3,GOOD
EQ-0086,pressure,2026-05-25T15:24:40.371626,101.98,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0040,vibration,2026-05-25T15:24:40.882839,0.0249,mm_per_sec,EQ-0040-vibration-001,SCADA_v2.3,GOOD
EQ-0048,temperature,2026-05-25T15:24:41.806708,-44.41,celsius,EQ-0048-temperature-001,SCADA_v2.3,INVALID
EQ-0012,power_consumption,2026-05-25T15:24:41.977853,226.29,kw,EQ-0012-power_consumption-001,SCADA_v2.3,GOOD
EQ-0008,pressure,2026-05-25T15:24:43.092568,108.73,psi,EQ-0008-pressure-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T15:24:43.281885,60.63,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0064,vibration,2026-05-25T15:24:43.367892,0.0585,mm_per_sec,EQ-0064-vibration-001,SCADA_v2.3,GOOD
EQ-0003,temperature,2026-05-25T15:24:43.545778,80.57,celsius,EQ-0003-temperature-001,SCADA_v2.3,GOOD
EQ-0065,power_consumption,2026-05-25T15:24:43.688394,153.36,kw,EQ-0065-power_consumption-001,SCADA_v2.3,GOOD
EQ-0018,pressure,2026-05-25T15:24:44.386395,103.7,psi,EQ-0018-pressure-001,SCADA_v2.3,GOOD
EQ-0039,power_consumption,2026-05-25T15:24:44.781363,53.52,kw,EQ-0039-power_consumption-001,SCADA_v2.3,GOOD
EQ-0023,power_consumption,2026-05-25T15:24:45.618060,73.48,kw,EQ-0023-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T15:24:45.824939,48.27,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0090,temperature,2026-05-25T15:24:46.085832,46.93,celsius,EQ-0090-temperature-001,SCADA_v2.3,GOOD
EQ-0041,power_consumption,2026-05-25T15:24:46.930519,107.14,kw,EQ-0041-power_consumption-001,SCADA_v2.3,GOOD
EQ-0002,pressure,2026-05-25T15:24:47.113372,107.69,psi,EQ-0002-pressure-001,SCADA_v2.3,GOOD
EQ-0099,power_consumption,2026-05-25T15:24:47.237899,134.61,kw,EQ-0099-power_consumption-001,SCADA_v2.3,GOOD
EQ-0053,pressure,2026-05-25T15:24:48.007096,96.43,psi,EQ-0053-pressure-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T15:24:48.669668,66.78,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0059,temperature,2026-05-25T15:24:48.901323,60.18,celsius,EQ-0059-temperature-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T15:24:49.474763,43.16,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T15:24:49.474763,43.16,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0003,pressure,2026-05-25T15:24:49.534789,106.8,psi,EQ-0003-pressure-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T15:24:49.618377,63.98,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0034,pressure,2026-05-25T15:24:50.411473,N/A,psi,EQ-0034-pressure-001,SCADA_v2.3,INVALID
EQ-0033,power_consumption,2026-05-25T15:24:50.544796,224.31,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0046,pressure,2026-05-25T15:24:51.100385,105.52,psi,EQ-0046-pressure-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T15:24:51.562035,0.0014,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T15:24:51.585654,142.35,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T15:24:51.928305,18.38,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0070,pressure,2026-05-25T15:24:52.684171,93.75,psi,EQ-0070-pressure-001,SCADA_v2.3,GOOD
EQ-0030,pressure,2026-05-25T15:24:52.852259,-124.42,psi,EQ-0030-pressure-001,SCADA_v2.3,INVALID
EQ-0030,pressure,2026-05-25T15:24:52.852259,-124.42,psi,EQ-0030-pressure-001,SCADA_v2.3,INVALID
EQ-0024,vibration,2026-05-25T15:24:52.958753,0.024,mm_per_sec,EQ-0024-vibration-001,SCADA_v2.3,GOOD
EQ-0053,vibration,2026-05-25T15:24:53.306302,0.049,mm_per_sec,EQ-0053-vibration-001,SCADA_v2.3,GOOD
EQ-0095,pressure,2026-05-25T15:24:53.484389,101.15,psi,EQ-0095-pressure-001,SCADA_v2.3,GOOD
EQ-0053,vibration,2026-05-25T15:24:53.630258,0.0007,mm_per_sec,EQ-0053-vibration-001,SCADA_v2.3,GOOD
EQ-0027,vibration,2026-05-25T15:24:54.130400,0.0454,mm_per_sec,EQ-0027-vibration-001,SCADA_v2.3,GOOD
EQ-0031,power_consumption,2026-05-25T15:24:54.540337,45.57,kw,EQ-0031-power_consumption-001,SCADA_v2.3,GOOD
EQ-0021,vibration,2026-05-25T15:24:54.668954,,mm_per_sec,EQ-0021-vibration-001,SCADA_v2.3,MISSING
EQ-0076,pressure,2026-05-25T15:24:54.754430,89.37,psi,EQ-0076-pressure-001,SCADA_v2.3,GOOD
EQ-0081,temperature,2026-05-25T15:24:54.758723,,celsius,EQ-0081-temperature-001,SCADA_v2.3,MISSING
EQ-0021,pressure,2026-05-25T15:24:55.590299,102.45,psi,EQ-0021-pressure-001,SCADA_v2.3,GOOD
EQ-0096,temperature,2026-05-25T15:24:55.916223,67.63,celsius,EQ-0096-temperature-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T15:24:56.193247,163.79,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0046,vibration,2026-05-25T15:24:56.306274,0.0002,mm_per_sec,EQ-0046-vibration-001,SCADA_v2.3,GOOD
EQ-0021,pressure,2026-05-25T15:24:57.426857,96.99,psi,EQ-0021-pressure-001,SCADA_v2.3,GOOD
EQ-0080,power_consumption,2026-05-25T15:24:57.768072,31.59,kw,EQ-0080-power_consumption-001,SCADA_v2.3,GOOD
EQ-0010,pressure,2026-05-25T15:24:58.399399,98.97,psi,EQ-0010-pressure-001,SCADA_v2.3,GOOD
EQ-0049,pressure,2026-05-25T15:24:59.111114,103.5,psi,EQ-0049-pressure-001,SCADA_v2.3,GOOD
EQ-0092,pressure,2026-05-25T15:24:59.164226,123.0,psi,EQ-0092-pressure-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T15:24:59.528562,111.15,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T15:24:59.528562,111.15,kw,EQ-0083-power_consumption-001,SCADA_v2.3,GOOD
EQ-0037,pressure,2026-05-25T15:24:59.657726,,psi,EQ-0037-pressure-001,SCADA_v2.3,MISSING
EQ-0064,power_consumption,2026-05-25T15:25:00.019891,31.88,kw,EQ-0064-power_consumption-001,SCADA_v2.3,GOOD
EQ-0012,pressure,2026-05-25T15:25:00.030299,99.31,psi,EQ-0012-pressure-001,SCADA_v2.3,GOOD
EQ-0083,vibration,2026-05-25T15:25:00.348558,0.0376,mm_per_sec,EQ-0083-vibration-001,SCADA_v2.3,GOOD
EQ-0060,pressure,2026-05-25T15:25:00.513370,101.26,psi,EQ-0060-pressure-001,SCADA_v2.3,GOOD
EQ-0068,vibration,2026-05-25T15:25:00.676504,0.0984,mm_per_sec,EQ-0068-vibration-001,SCADA_v2.3,GOOD
EQ-0075,power_consumption,2026-05-25T15:25:00.901798,72.68,kw,EQ-0075-power_consumption-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T15:25:00.912757,103.79,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0011,power_consumption,2026-05-25T15:25:01.273652,29.16,kw,EQ-0011-power_consumption-001,SCADA_v2.3,GOOD
EQ-0096,temperature,2026-05-25T15:25:01.638455,55.67,celsius,EQ-0096-temperature-001,SCADA_v2.3,GOOD
EQ-0074,pressure,2026-05-25T15:25:02.134332,101.5,psi,EQ-0074-pressure-001,SCADA_v2.3,GOOD
EQ-0088,power_consumption,2026-05-25T15:25:02.412941,N/A,kw,EQ-0088-power_consumption-001,SCADA_v2.3,INVALID
EQ-0093,vibration,2026-05-25T15:25:02.624141,0.019,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0100,temperature,2026-05-25T15:25:03.035406,70.15,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0091,vibration,2026-05-25T15:25:03.403388,0.1073,mm_per_sec,EQ-0091-vibration-001,SCADA_v2.3,GOOD
EQ-0073,temperature,2026-05-25T15:25:03.669557,65.47,celsius,EQ-0073-temperature-001,SCADA_v2.3,GOOD
EQ-0005,power_consumption,2026-05-25T15:25:03.704917,61.16,kw,EQ-0005-power_consumption-001,SCADA_v2.3,GOOD
EQ-0051,vibration,2026-05-25T15:25:04.166681,0.0537,mm_per_sec,EQ-0051-vibration-001,SCADA_v2.3,GOOD
EQ-0013,temperature,2026-05-25T15:25:04.241928,50.06,celsius,EQ-0013-temperature-001,SCADA_v2.3,GOOD
EQ-0010,power_consumption,2026-05-25T15:25:04.268725,44.28,kw,EQ-0010-power_consumption-001,SCADA_v2.3,GOOD
EQ-0009,temperature,2026-05-25T15:25:04.621079,652.6,celsius,EQ-0009-temperature-001,SCADA_v2.3,OUTLIER
EQ-0017,vibration,2026-05-25T15:25:05.115359,0.0055,mm_per_sec,EQ-0017-vibration-001,SCADA_v2.3,GOOD
EQ-0068,temperature,2026-05-25T15:25:06.174069,62.32,celsius,EQ-0068-temperature-001,SCADA_v2.3,GOOD
EQ-0086,temperature,2026-05-25T15:25:06.916874,50.56,celsius,EQ-0086-temperature-001,SCADA_v2.3,GOOD
EQ-0009,pressure,2026-05-25T15:25:07.049072,98.76,psi,EQ-0009-pressure-001,SCADA_v2.3,GOOD
EQ-0076,pressure,2026-05-25T15:25:07.240700,100.01,psi,EQ-0076-pressure-001,SCADA_v2.3,GOOD
EQ-0087,temperature,2026-05-25T15:25:07.650263,47.83,celsius,EQ-0087-temperature-001,SCADA_v2.3,GOOD
EQ-0033,pressure,2026-05-25T15:25:08.433257,98.03,psi,EQ-0033-pressure-001,SCADA_v2.3,GOOD
EQ-0006,temperature,2026-05-25T15:25:08.703791,46.67,celsius,EQ-0006-temperature-001,SCADA_v2.3,GOOD
EQ-0094,pressure,2026-05-25T15:25:09.136125,100.97,psi,EQ-0094-pressure-001,SCADA_v2.3,GOOD
EQ-0069,vibration,2026-05-25T15:25:09.507921,0.0402,mm_per_sec,EQ-0069-vibration-001,SCADA_v2.3,GOOD
EQ-0025,vibration,2026-05-25T15:25:09.726398,0.0096,mm_per_sec,EQ-0025-vibration-001,SCADA_v2.3,GOOD
EQ-0023,pressure,2026-05-25T15:25:09.845246,89.36,psi,EQ-0023-pressure-001,SCADA_v2.3,GOOD
EQ-0060,pressure,2026-05-25T15:25:09.901085,69.69,psi,EQ-0060-pressure-001,SCADA_v2.3,GOOD
EQ-0026,pressure,2026-05-25T15:25:10.254823,108.28,psi,EQ-0026-pressure-001,SCADA_v2.3,GOOD
EQ-0030,temperature,2026-05-25T15:25:10.938482,39.14,celsius,EQ-0030-temperature-001,SCADA_v2.3,GOOD
EQ-0050,vibration,2026-05-25T15:25:11.472233,0.0116,mm_per_sec,EQ-0050-vibration-001,SCADA_v2.3,GOOD
EQ-0080,pressure,2026-05-25T15:25:11.502740,115.58,psi,EQ-0080-pressure-001,SCADA_v2.3,GOOD
EQ-0080,vibration,2026-05-25T15:25:11.642052,0.0298,mm_per_sec,EQ-0080-vibration-001,SCADA_v2.3,GOOD
EQ-0076,vibration,2026-05-25T15:25:12.505382,0.2195,mm_per_sec,EQ-0076-vibration-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T15:25:12.738536,0.0402,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T15:25:12.738536,0.0402,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0077,power_consumption,2026-05-25T15:25:12.861196,129.06,kw,EQ-0077-power_consumption-001,SCADA_v2.3,GOOD
EQ-0010,vibration,2026-05-25T15:25:12.877779,0.0021,mm_per_sec,EQ-0010-vibration-001,SCADA_v2.3,GOOD
EQ-0040,temperature,2026-05-25T15:25:13.020775,55.76,celsius,EQ-0040-temperature-001,SCADA_v2.3,GOOD
EQ-0054,temperature,2026-05-25T15:25:13.044685,57.41,celsius,EQ-0054-temperature-001,SCADA_v2.3,GOOD
EQ-0089,temperature,2026-05-25T15:25:13.476499,58.61,celsius,EQ-0089-temperature-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T15:25:15.155520,0.0356,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0090,pressure,2026-05-25T15:25:15.173681,108.14,psi,EQ-0090-pressure-001,SCADA_v2.3,GOOD
EQ-0021,vibration,2026-05-25T15:25:15.364069,0.0115,mm_per_sec,EQ-0021-vibration-001,SCADA_v2.3,GOOD
EQ-0009,power_consumption,2026-05-25T15:25:15.538162,82.18,kw,EQ-0009-power_consumption-001,SCADA_v2.3,GOOD
EQ-0032,power_consumption,2026-05-25T15:25:15.914750,212.58,kw,EQ-0032-power_consumption-001,SCADA_v2.3,GOOD
EQ-0079,power_consumption,2026-05-25T15:25:16.096509,N/A,kw,EQ-0079-power_consumption-001,SCADA_v2.3,INVALID
EQ-0099,power_consumption,2026-05-25T15:25:17.370087,94.46,kw,EQ-0099-power_consumption-001,SCADA_v2.3,GOOD
EQ-0052,temperature,2026-05-25T15:25:17.420932,62.38,celsius,EQ-0052-temperature-001,SCADA_v2.3,GOOD
EQ-0051,power_consumption,2026-05-25T15:25:17.458867,64.93,kw,EQ-0051-power_consumption-001,SCADA_v2.3,GOOD
EQ-0100,power_consumption,2026-05-25T15:25:17.693707,46.92,kw,EQ-0100-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,temperature,2026-05-25T15:25:17.695871,40.79,celsius,EQ-0087-temperature-001,SCADA_v2.3,GOOD
EQ-0050,vibration,2026-05-25T15:25:17.742946,0.0066,mm_per_sec,EQ-0050-vibration-001,SCADA_v2.3,GOOD
EQ-0022,temperature,2026-05-25T15:25:18.145218,65.22,celsius,EQ-0022-temperature-001,SCADA_v2.3,GOOD
EQ-0098,pressure,2026-05-25T15:25:18.251687,106.83,psi,EQ-0098-pressure-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T15:25:18.309516,113.17,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0096,temperature,2026-05-25T15:25:19.077952,45.21,celsius,EQ-0096-temperature-001,SCADA_v2.3,GOOD
EQ-0053,vibration,2026-05-25T15:25:19.728957,0.0335,mm_per_sec,EQ-0053-vibration-001,SCADA_v2.3,GOOD
EQ-0085,temperature,2026-05-25T15:25:19.761410,65.71,celsius,EQ-0085-temperature-001,SCADA_v2.3,GOOD
EQ-0073,pressure,2026-05-25T15:25:19.770944,113.52,psi,EQ-0073-pressure-001,SCADA_v2.3,GOOD
EQ-0059,vibration,2026-05-25T15:25:20.151320,N/A,mm_per_sec,EQ-0059-vibration-001,SCADA_v2.3,INVALID
EQ-0003,power_consumption,2026-05-25T15:25:20.319674,21.69,kw,EQ-0003-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T15:25:20.368418,,celsius,EQ-0042-temperature-001,SCADA_v2.3,MISSING
EQ-0043,vibration,2026-05-25T15:25:21.183503,0.0119,mm_per_sec,EQ-0043-vibration-001,SCADA_v2.3,GOOD
EQ-0083,power_consumption,2026-05-25T15:25:21.187519,,kw,EQ-0083-power_consumption-001,SCADA_v2.3,MISSING
EQ-0055,power_consumption,2026-05-25T15:25:23.116832,16.54,kw,EQ-0055-power_consumption-001,SCADA_v2.3,GOOD
EQ-0023,temperature,2026-05-25T15:25:23.947846,61.83,celsius,EQ-0023-temperature-001,SCADA_v2.3,GOOD
EQ-0047,power_consumption,2026-05-25T15:25:24.119076,98.68,kw,EQ-0047-power_consumption-001,SCADA_v2.3,GOOD
EQ-0036,pressure,2026-05-25T15:25:24.387729,102.9,psi,EQ-0036-pressure-001,SCADA_v2.3,GOOD
EQ-0016,pressure,2026-05-25T15:25:24.701886,121.19,psi,EQ-0016-pressure-001,SCADA_v2.3,GOOD
EQ-0036,temperature,2026-05-25T15:25:24.787229,61.5,celsius,EQ-0036-temperature-001,SCADA_v2.3,GOOD
EQ-0090,temperature,2026-05-25T15:25:25.197193,64.72,celsius,EQ-0090-temperature-001,SCADA_v2.3,GOOD
